title,mode,level,id,thumbnail
Curiosity Overdrive,Double,24,VGdSMHJPRlVzeHplSmJ3YUl0TVR1QT09,https://phoenix.piugame.com/data/song_img/2cf6b048170d3446cbb27e722a1d805f.png?v=20241031113041
Dancing ,Double,24,dm9FM3ZuekRGY05HbFFwcTJWT1BuUT09,https://phoenix.piugame.com/data/song_img/f48667b834fd130175badd24da2c911e.png?v=20241031113041
Dement ~After Legend~,Double,24,SFVSUWJBTkJTa3hybGdGamxaeUswQT09,https://phoenix.piugame.com/data/song_img/fd482baf3748bc4b5e74b4d5cd800819.png?v=20241031113041
Destr0yer,Double,24,TU1ReTl0Sk14OUd6OUwzdGhKdytOZz09,https://phoenix.piugame.com/data/song_img/1cdf3c4a70abd903f51f0f9e969830ee.png?v=20241031113041
Dignity,Double,24,OG1SV3VjUGxGU0lCbVJGWG5iUkdVQT09,https://phoenix.piugame.com/data/song_img/f1cb86385e1dcac7b5dd87da181ed2f2.png?v=20241031113041
DUEL,Double,24,OGEraVdVclNGaHVrWHowM25wR3JEZz09,https://phoenix.piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png?v=20241031113041
Earendel,Double,24,VjhSQ2t4NitXLzNXTkFTcVV1am10UT09,https://phoenix.piugame.com/data/song_img/972549a9c03d8cc569270252aa405cf8.png?v=20241031113041
ERRORCODE: 0,Double,24,ZTJMbGFCOEhaOS9LSVNRcko2NUtyZz09,https://phoenix.piugame.com/data/song_img/f376da01e82ef98a2020800e9072fe78.png?v=20241031113041
FFF,Double,24,MTdIcDBpV085OHhDSmZGMTVMdmovdz09,https://phoenix.piugame.com/data/song_img/bc8046f59a10309e3fba7b77672cf2d2.png?v=20241031113041
Final Audition Ep. 2-2,Double,24,Tm10a2REVWVFb2h2cEU2WE5RNCtNQT09,https://phoenix.piugame.com/data/song_img/586259955404d31e77555357b9d421ee.png?v=20241031113041
Final Audition Ep. 2-X,Double,24,VUYrK0ZpR1JZK1BDZzlLZDY5NHlKUT09,https://phoenix.piugame.com/data/song_img/5b0e6ecc1d2e50f73a354bea2626c78d.png?v=20241031113041
KUGUTSU,Double,25,THc5R1BlMXJWMGswSmJTQ0JwYmY5dz09,https://phoenix.piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png?v=20241031113041
MEGAHEARTZ,Double,25,OEtTbXBJdDFyRm1nS0gyTnlqMlpQUT09,https://phoenix.piugame.com/data/song_img/557ee99561f8a1522c7c87f2a4a11a4e.png?v=20241031113041
Mopemope,Double,25,Zm1OTDRlNVFJcE9RcTRHZGIweXhpQT09,https://phoenix.piugame.com/data/song_img/f720e52b1bb6625bd869df634102c20b.png?v=20241031113041
Murdoch vs Otada,Double,25,aWNFc2RGSXJydnVTald3MnBRQmlRdz09,https://phoenix.piugame.com/data/song_img/f015e7959a852b83b86dd24936870a1e.png?v=20241031113041
Nyarlathotep,Double,25,RERCUEhTK1RUdnBRMXV4QnFtRzRQZz09,https://phoenix.piugame.com/data/song_img/3f02cf4ddbf100d3656ce0d334f63e6f.png?v=20241031113041
Odin,Double,25,MUZ1YTJlRmJ1VUFzSGo0ckt1ejgrUT09,https://phoenix.piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png?v=20241031113041
Paradoxx,Double,25,bHdkNGNRVFFvR0NVeXFtTm5wSnA3dz09,https://phoenix.piugame.com/data/song_img/2da8be03841200479a4c23e8b60aeb70.png?v=20241031113041
PUPA,Double,25,cGMrOXRCM3hySlVKbHdncUVvenF1Zz09,https://phoenix.piugame.com/data/song_img/adf1054211294efcbfb92ac97a37ec75.png?v=20241031113041
Re：End of a Dream,Double,25,RjNQb2tCWVdFOWpINWRQT0JqK1dQUT09,https://phoenix.piugame.com/data/song_img/cc5d57d60b17c46dee91b575faecd855.png?v=20241031113041
Skeptic,Double,25,Q1BTTFNuVFJhZEFreFZzaGg3MDBiZz09,https://phoenix.piugame.com/data/song_img/cfd902c46c5004527c92d5e229edcc42.png?v=20241031113041
Solfeggietto,Double,25,dzNFMTY4SnBQRlJHankzV01sRXoxQT09,https://phoenix.piugame.com/data/song_img/89ad08817eede5a099583987e96d64b3.png?v=20241031113041
TRICKL4SH 220,Double,25,alF1Q2VuS0hsc0luaWpvMFZJc0N1dz09,https://phoenix.piugame.com/data/song_img/81c807da9ac1fd29e74ab8a510976789.png?v=20241031113041
BEMERA,Double,26,WnRCZ0Q5YjA5cVBZa2JTano4NWU3QT09,https://phoenix.piugame.com/data/song_img/d47a7126d4fdb1969c576f377b8fb480.png?v=20241031113041
Brown Sky,Double,26,U2p2UWRXMXZta1dnakYvaFIzUGhuZz09,https://phoenix.piugame.com/data/song_img/7abbf7a6be02f94ec16598a3b841a139.png?v=20241031113041
CHAOS AGAIN,Double,26,MWNodktoRWtJV1FYRGdQTGdxNEdwUT09,https://phoenix.piugame.com/data/song_img/df2bb22858f58b4cf088ce1866854f2d.png?v=20241031113041
Chimera,Double,26,dFd3TUtRWjlNZnZFcitTMUt4cGFPdz09,https://phoenix.piugame.com/data/song_img/29515cbcd2bb2db30c23ed5228cdf93d.png?v=20241031113041
Cleaner,Double,26,V1NtbmkxUlB0ZmxqdFJGYmtwTzJWdz09,https://phoenix.piugame.com/data/song_img/e6ac757c38d1d589c25b3461bb8438d5.png?v=20241031113041
Dement ~After Legend~,Double,26,c0FMSkluRkJwcVFOdkNaOTZnUE4rdz09,https://phoenix.piugame.com/data/song_img/fd482baf3748bc4b5e74b4d5cd800819.png?v=20241031113041
Dignity,Double,26,UHFvOVM0VWdFRzlNQUJKdmNZRVgxdz09,https://phoenix.piugame.com/data/song_img/f1cb86385e1dcac7b5dd87da181ed2f2.png?v=20241031113041
ESCAPE,Double,26,VUc1S0dGRHo0UnJpNXdkcjdFdmdkQT09,https://phoenix.piugame.com/data/song_img/057e2df0bf02e2fcb287bb24644d0cb4.png?v=20241031113041
Fracture Temporelle,Double,26,OU9lV0ZHZWtwdFFVeFhkUGNlcGl5Zz09,https://phoenix.piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png?v=20241031113041
GOOD NIGHT - FULL SONG -,Double,26,bjBvM2kzNWRZTGF3TGZaQ3N3Q3g4dz09,https://phoenix.piugame.com/data/song_img/adaa2f4a9c9e0b2a87ed9882d615622c.png?v=20241031113041
hercules,Double,26,UU9aeE1NMjFJQTBIV01DUVhYTXVLQT09,https://phoenix.piugame.com/data/song_img/81ffa563de8fddbafbaf8f84afa94263.png?v=20241031113041
iRELLiA,Double,26,N09KM2FwZEU1cVppMnFKTUpZMmk4Zz09,https://phoenix.piugame.com/data/song_img/282c1e3e7427966fe98c2fb2accfa9d6.png?v=20241031113041
Ultimatum,Double,25,cFJmWjhHU3E2OXJsVGJJYnRzY3l4UT09,https://phoenix.piugame.com/data/song_img/54a6474ee494e9b1748e1edd3affee0b.png?v=20241031113041
Underworld ft. Skizzo (PIU Edit.),Double,25,T01PeUMzVXdXdFlQdHNWUW55Zkw4UT09,https://phoenix.piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png?v=20241031113041
Vacuum,Double,25,M25jVUxyY01CWjNYb00zcDIwK01JQT09,https://phoenix.piugame.com/data/song_img/fe92678270d73a1a7aa2c68fc058ba3f.png?v=20241031113041
Viyella's Nightmare,Double,25,d3FiM3Iwb2FTcE5CNldJTFIxQWhYdz09,https://phoenix.piugame.com/data/song_img/dde154d8a721c5d510b71c788d0b8673.png?v=20241031113041
Will-O-The-Wisp,Double,25,c29JYmdxQXd6K2pxNWhrQk1xZFVoZz09,https://phoenix.piugame.com/data/song_img/409db0768e50412b588b23311f0b7cb4.png?v=20241031113041
Xeroize,Double,25,RXJYL3JFckhldVh6a2xGM0ZQSDJIdz09,https://phoenix.piugame.com/data/song_img/50c4cc1811cead8b175df061b10e6307.png?v=20241031113041
Yog-Sothoth,Double,25,aGszK3NyaldEV0VqR0xlWCs0Y3VwQT09,https://phoenix.piugame.com/data/song_img/bc54e47a51c88d61e1132c40cce0f714.png?v=20241031113041
* this game does not exist *,Double,24,L05qK1BRUHI3M2xNTGRrSmpYNmlKQT09,https://phoenix.piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png?v=20241031113041
A Site De La Rue,Double,24,ZnRSRzRCNDdCeko3SHBmUGxWcThJZz09,https://phoenix.piugame.com/data/song_img/51eaabb15ba725bda3133a0546a2974b.png?v=20241031113041
Achluoias,Double,24,YmIyV1Nvc0lXS0FxSWRsMHFlTW02QT09,https://phoenix.piugame.com/data/song_img/08b06c0759e9193b9cb7cfb9ee2a67a6.png?v=20241031113041
Annihilator Method,Double,24,RDNEdk9Wa0tlV0pRQUtuSFlQSFJDdz09,https://phoenix.piugame.com/data/song_img/3e793e858d8ccd6adc2e5302d13efb8f.png?v=20241031113041
Aragami,Double,24,SHR6Y3pTZDNIM3hySWkrNlZKS0g5UT09,https://phoenix.piugame.com/data/song_img/268d0e5526dc475ccf8ca90a60fcae68.png?v=20241031113041
Further,Double,25,NTM0ODF1NHYwanI1aHcraWZlcjlnQT09,https://phoenix.piugame.com/data/song_img/1f171915dd8d2dabd558f070fa77f419.png?v=20241031113041
Gargoyle - FULL SONG -,Double,25,UlEybkg4a28rbkY4T00xWU92Zjljdz09,https://phoenix.piugame.com/data/song_img/9e54f9ac19a9725e63a85bad034b662d.png?v=20241031113041
Ghroth,Double,25,TnFIM0lzVlVxZk5lajVBYXFqYnBwUT09,https://phoenix.piugame.com/data/song_img/711e60a1b06997e72dde2024731aebdf.png?v=20241031113041
GLORIA,Double,25,dGtjczZoSlB6RFEwSCt0c2RiSlZiQT09,https://phoenix.piugame.com/data/song_img/582c4b074703ed2e43d6e53030bdb8e6.png?v=20241031113041
HEART RABBIT COASTER,Double,25,ZUhHUUhDN2g1V2VZcTNWcHJUMnREZz09,https://phoenix.piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png?v=20241031113041
Hymn of Golden Glory,Double,25,eXRwU2RRYXB6SmxlcHBRbWNtYWVXZz09,https://phoenix.piugame.com/data/song_img/5713ab6fbd6510744918896c7f949bce.png?v=20241031113041
Ignis Fatuus(DM Ashura Mix),Double,25,QjJkRlF6RGFCcm9VRXZKS1ZQbUZJQT09,https://phoenix.piugame.com/data/song_img/eceb8a4cdce908dd6ef8851eb74883bf.png?v=20241031113041
Imperium,Double,25,SzBxek5uOWR6YU5NNVdCTGQwb0M1dz09,https://phoenix.piugame.com/data/song_img/b874f35ca304ff22c3ed2ed6c5a9f8ba.png?v=20241031113041
Indestructible,Double,25,cTJ6TEtaR1U1cmc5dUZqWWc0K1pTQT09,https://phoenix.piugame.com/data/song_img/ae21644e1e271575dfd9a423bb808eef.png?v=20241031113041
INVASION,Double,25,eHlqVktLSE5XZVNYT1NDR0o0T0E4Zz09,https://phoenix.piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png?v=20241031113041
Jupin,Double,25,NjFhL29DQlYrSHRmdVNPL1ptUnFFUT09,https://phoenix.piugame.com/data/song_img/9f561790e1f3df1f1174b87f0d78b9d6.png?v=20241031113041
Just Hold On (To All Fighters),Double,25,THNLSnNkSU12M1pqQXo3Mkc2WkhZQT09,https://phoenix.piugame.com/data/song_img/a5cdeb1b546d6bbd592dd202c3a79345.png?v=20241031113041
Tantanmen,Double,24,WjJmcmNmQ0J1VnYzc2VlWnRCZmxqUT09,https://phoenix.piugame.com/data/song_img/ba1cf709de84af438c6697c1587528b3.png?v=20241031113041
The Quick Brown Fox Jumps Over The Lazy Dog,Double,24,S1YrenNpSGhwVDNZNGZhSDlMRndXdz09,https://phoenix.piugame.com/data/song_img/13ee583d7eb125353c9594c54e8af8ee.png?v=20241031113041
Uh-Heung,Double,24,UEpXLzRFc3RkWG0rUGtXL3R3djZJZz09,https://phoenix.piugame.com/data/song_img/9095d45d33d1c8cf8495c1295604e0af.png?v=20241031113041
Uranium,Double,24,ZWdteGppbzFsWGRYcGRzUkFsUzMyQT09,https://phoenix.piugame.com/data/song_img/33fa299e6f4e94b8360c39d815339549.png?v=20241031113041
V3,Double,24,VGFQZHQxQ1pldUsxVnc5d2x4REswZz09,https://phoenix.piugame.com/data/song_img/71b20bf74fcf632d8c10e39614243015.png?v=20241031113041
VANISH,Double,24,b3gvNU40R2ZPRndVY21GcjNhY2Z3UT09,https://phoenix.piugame.com/data/song_img/f0fb91b69e6f6e88bd53b7a7a3826932.png?v=20241031113041
VECTOR,Double,24,YkNodHB3TGtLZ2lCTHE4R016NGlCUT09,https://phoenix.piugame.com/data/song_img/ab914c8ca7030b776ec3cd3ad7dad3e9.png?v=20241031113041
Vulcan,Double,24,QW56MDJFUlNZYU9NQ3JUWmtnUzdVdz09,https://phoenix.piugame.com/data/song_img/1b136c94ccb3f8f5ea24009313aa71d1.png?v=20241031113041
WI-EX-DOC-VA,Double,24,MDg5b1ZsOUZ2Zm53UVZId0QwZmN1dz09,https://phoenix.piugame.com/data/song_img/559e26e1da569c22852e62b4d3f0d2e2.png?v=20241031113041
Yog-Sothoth,Double,24,d3ZQOEZHdEVrSThFaklPZElobzhQdz09,https://phoenix.piugame.com/data/song_img/bc54e47a51c88d61e1132c40cce0f714.png?v=20241031113041
YOU AND I,Double,24,V2cwd2lBM0tQYjRYNUdVcG1xSXc1UT09,https://phoenix.piugame.com/data/song_img/348076ff6d242d366c6d8240e538b454.png?v=20241031113041
8 6 - FULL SONG -,Double,23,RXdjWTFiOStUd29nN3R1QjRsVENmQT09,https://phoenix.piugame.com/data/song_img/eb741a04f8157c320f930d95dceecd7b.png?v=20241031113041
Hyacinth,Double,24,Z1d0Rm1pekdmTHlvcDBBdVlwNURrZz09,https://phoenix.piugame.com/data/song_img/d4bb20e7de499f9e5c8f10e491d3d618.png?v=20241031113041
Imprinting,Double,24,anp4RVBZUHhZd1FZbm5tNlRnbEhCQT09,https://phoenix.piugame.com/data/song_img/32c419f173c4eeb2b9f9f92308c60996.png?v=20241031113041
Iolite Sky,Double,24,MENpTE8ranluMmlTeGUrUTlUL3UvZz09,https://phoenix.piugame.com/data/song_img/f31f845bdc8584adce799fe78a775fdb.png?v=20241031113041
iRELLiA,Double,24,SjVQblZndkZpejFkZmkzcFNaRzk5UT09,https://phoenix.piugame.com/data/song_img/282c1e3e7427966fe98c2fb2accfa9d6.png?v=20241031113041
Kasou Shinja仮装信者,Double,24,aURqK3pXN0FtTXJPV2tuczNGOEN5Zz09,https://phoenix.piugame.com/data/song_img/29b6ff6beda3f488e7f64c6f9d5d3ecd.png?v=20241031113041
Love is a Danger Zone pt. 2,Double,24,ajYvaTZMdmxoL0RwRmVGMHhYNmlWZz09,https://phoenix.piugame.com/data/song_img/596f4c25fb4c17443b799fb997846dc5.png?v=20241031113041
Mahika,Double,24,T2RwS3FWK3lOS09uRGR1QVd2KzFaUT09,https://phoenix.piugame.com/data/song_img/44568bfe13cdb83384df0b5b14e71e8c.png?v=20241031113041
Mental Rider,Double,24,d0c5SlB3QUdZamVUVXNObmtRNHR1Zz09,https://phoenix.piugame.com/data/song_img/1ebb047f3cf0901df3bdf4731a8db7d4.png?v=20241031113041
Mopemope,Double,24,V0dhVHdiQmlSUkIzZ3F1UE1jSGM5QT09,https://phoenix.piugame.com/data/song_img/f720e52b1bb6625bd869df634102c20b.png?v=20241031113041
MURDOCH,Double,24,YjgwQ2VBRysya0FuMnlvL2EwUlBDZz09,https://phoenix.piugame.com/data/song_img/8eb8a3021756670ce067a3ef7cfb9f2a.png?v=20241031113041
Murdoch vs Otada,Double,24,MkhYbEc5akFPd0QxS0loR0FWME1PUT09,https://phoenix.piugame.com/data/song_img/f015e7959a852b83b86dd24936870a1e.png?v=20241031113041
Neo Catharsis,Double,24,NnMzSm91cDZuSTBoQ002L2Q2YmJodz09,https://phoenix.piugame.com/data/song_img/14cd5d7a3df1f12b82bccec2faea2705.png?v=20241031113041
Full Moon,Double,24,TkxXUUZJNEg4SHdXb25wNkdLQUFFUT09,https://phoenix.piugame.com/data/song_img/992c331c091355947214279619c2a366.png?v=20241031113041
Full Moon - FULL SONG -,Double,24,UUYzbno4MWxZWmhtY0ZoaDVpSkFGUT09,https://phoenix.piugame.com/data/song_img/a4301ac7ec04d6e1c032bc981b82aba2.png?v=20241031113041
Galaxy Collapse,Double,24,S2hDblZ6a21wVWJldHdJSU8xOWdEUT09,https://phoenix.piugame.com/data/song_img/f89ff0cf996937d690d7ebb7502e6c1e.png?v=20241031113041
Giselle,Double,24,dHBjcmFyNG9kS2VFMDE4dEZjd0l3QT09,https://phoenix.piugame.com/data/song_img/e75b6128293b5d17ca73a45d243d0a27.png?v=20241031113041
GOOD NIGHT,Double,24,ZHRxU0FVMmNQTWUzQkRWbkVoUDJKUT09,https://phoenix.piugame.com/data/song_img/950bba94b66e30b4a33c794c204b2ac8.png?v=20241031113041
GOODTEK,Double,24,YXBWeXBQcUVTcHM2MHphMDU4SFB0Zz09,https://phoenix.piugame.com/data/song_img/08a55debe196a4c44b2041868a5c2070.png?v=20241031113041
Gun Rock,Double,24,TWE3d2dFQnZsRkhDUEJBcy9PTlhuZz09,https://phoenix.piugame.com/data/song_img/a99628699414126f01156a2eff9c4509.png?v=20241031113041
Halcyon,Double,24,c3Z0WXViTzNyUkNhZFk0dC9PVFBQUT09,https://phoenix.piugame.com/data/song_img/51fcd45896e9b9925e3e1f0a77556e24.png?v=20241031113041
Harmagedon,Double,24,NmdmWjIyQ2oxUVpmODJ3NXpRTjdjQT09,https://phoenix.piugame.com/data/song_img/18c413bbfa40cc13fdc9ea1e3b2aa3c6.png?v=20241031113041
hercules,Double,24,TWlJbnAvcEJsQURkbVY3N3ZMWGJLZz09,https://phoenix.piugame.com/data/song_img/81ffa563de8fddbafbaf8f84afa94263.png?v=20241031113041
Horang Pungryuga,Double,24,dEpINXlLMWZ2NUZJTE5kRHV0SmxwUT09,https://phoenix.piugame.com/data/song_img/ff5e51e70c41cfb7d92c5ee7a7f4dd9c.png?v=20241031113041
HTTP,Double,24,TVYvQStjUFp5aHRvV3dENXBWaEVoQT09,https://phoenix.piugame.com/data/song_img/a33e5f54f2789ce8eacfab76da16e2fd.png?v=20241031113041
Awakening,Double,24,WUVrcklKSXF3TnVrMU9TMzVkZ3dYUT09,https://phoenix.piugame.com/data/song_img/4fd85c9ac5726a4dda88c2a75d1f548f.png?v=20241031113041
Banya-P Guitar Remix,Double,24,NWdhVnpCSkRDY2p2UGhub2VTVThpQT09,https://phoenix.piugame.com/data/song_img/9a1bdf2d0037182f23e312e469221324.png?v=20241031113041
BATTLE NO.1,Double,24,a1F6QmpHVUJqcFlRVExJTWxuaG1iUT09,https://phoenix.piugame.com/data/song_img/12452411f0fddba3caf2382c9bf033f4.png?v=20241031113041
Beat of The War,Double,24,SzVlcUNvUjArdEZYU0FHZUlKMUJBZz09,https://phoenix.piugame.com/data/song_img/c7d2356bba6475cdc7027c7655bd0bb4.png?v=20241031113041
BEDLAM,Double,24,Q2g1bjJmOS81UmFhNVFDMDhzMXBOZz09,https://phoenix.piugame.com/data/song_img/2ba16d33a1fcdb8f809904ef5a921f3d.png?v=20241031113041
Bee,Double,24,SUNmWFJzMXlnMGw0ZFdVdDI4VkJwZz09,https://phoenix.piugame.com/data/song_img/53bdf8102ac3b575019a2b42c743d92e.png?v=20241031113041
Beethoven Virus,Double,24,TlBBNEFvenVJZllsWUltSE92OW8vZz09,https://phoenix.piugame.com/data/song_img/a7b3d3aadddc0fce1160f509054f1686.png?v=20241031113041
BRAIN POWER,Double,24,T3NRbVZ6Yno2d3dYT0FqOVFkK3g0dz09,https://phoenix.piugame.com/data/song_img/dfc1225d137e799d048a3f5a9906e134.png?v=20241031113041
Brown Sky,Double,24,dHhKZlpSdWVySkVuZTUvTk1tRkhCUT09,https://phoenix.piugame.com/data/song_img/7abbf7a6be02f94ec16598a3b841a139.png?v=20241031113041
Canon D - FULL SONG -,Double,24,RDBKTVMxSGRkMlZHM3Y3RzFiVGx2Zz09,https://phoenix.piugame.com/data/song_img/50229e66d03afb963174eb74b5c451a6.png?v=20241031113041
CHAOS AGAIN,Double,24,cVg3cnZvMGN4WXVkajh0YXUxZTlIUT09,https://phoenix.piugame.com/data/song_img/df2bb22858f58b4cf088ce1866854f2d.png?v=20241031113041
Chobit Flavor,Double,24,R1JhL0lOQURac1Yxa3BWU2dvaXMwQT09,https://phoenix.piugame.com/data/song_img/0da2130360d6066534052ce19789e013.png?v=20241031113041
Acquire,Double,23,M0ZFZ2xtVDVFNW1jOXZ5dW4rRDVCZz09,https://phoenix.piugame.com/data/song_img/b41eaa298c4c19f0dedc11e75271e353.png?v=20241031113041
Adrenaline Blaster,Double,23,c0FpYStUZFJOMXZ5OHB2VTBuMlNqZz09,https://phoenix.piugame.com/data/song_img/e50902f87a52e34280440a77fedd9de4.png?v=20241031113041
After a thousand years,Double,23,REtLbnM2aFJ1a0x3TG1INjhIcldtUT09,https://phoenix.piugame.com/data/song_img/79dd036b5c0341224e24dbf9bbfa96b0.png?v=20241031113041
Allegro Con Fuoco,Double,23,eHVXOHQ4TWZXOEhIMkpiWlpOb3dmQT09,https://phoenix.piugame.com/data/song_img/ff186c5488121bb28e0e51eef7b6b2f2.png?v=20241031113041
Altale,Double,23,RHRiN2wzNmtaQ25aZVJQMlM5WHF1dz09,https://phoenix.piugame.com/data/song_img/3aed0157e26dfa040bf84ae1167a22d5.png?v=20241031113041
Amor Fati,Double,23,NUx1WXRPeDVISVNFRGkvdnRQdUlyUT09,https://phoenix.piugame.com/data/song_img/46f545d32d421f3b6d7bd7d67531173e.png?v=20241031113041
Athena's Shield,Double,23,Q2xydmpPOWpRQ2hJRURKQ0M3TDdMdz09,https://phoenix.piugame.com/data/song_img/e9d9f977024488f5bb31c9e203621e84.png?v=20241031113041
Barber's Madness,Double,23,V2dYY2NPbGhiMkp3ZFgyVW9JbW5GZz09,https://phoenix.piugame.com/data/song_img/d24baf611d258d15c997afc26b6380fe.png?v=20241031113041
Baroque Virus - FULL SONG -,Double,23,MDIxUnJrUDRlaW05RzJhUlhINHZjUT09,https://phoenix.piugame.com/data/song_img/a7aa8a563397bb7ba2af5ae78b5281a3.png?v=20241031113041
Bee,Double,23,MnZJYUt3TjhUS1BNYUZaekQrRG1oUT09,https://phoenix.piugame.com/data/song_img/53bdf8102ac3b575019a2b42c743d92e.png?v=20241031113041
Big Daddy,Double,23,TFlCeFhMSFFwYmN6NkNha0s5a3dCUT09,https://phoenix.piugame.com/data/song_img/3e3f713ed842b5e1efb9bb8e7c0d1a4d.png?v=20241031113041
BOCA,Double,23,R1RYcUlNaGlNbzRrS2hhQXMyMkFoUT09,https://phoenix.piugame.com/data/song_img/eb5af940defb17449259e75e16926870.png?v=20241031113041
Nyarlathotep - SHORT CUT -,Double,24,ZUJITFZ5UXF4ZzltS2drOWdET1F0UT09,https://phoenix.piugame.com/data/song_img/57c6118e5de911d06742118f5f477517.png?v=20241031113041
Papa Gonzales,Double,24,RDBFV0E0RlovTWtiMEJjS3RlZkhnUT09,https://phoenix.piugame.com/data/song_img/e0f7b4f846ef9fc53a51ca6f869fceab.png?v=20241031113041
Paved Garden,Double,24,NjdtYVE2TUxsQTYwOEREc2kxQTJzdz09,https://phoenix.piugame.com/data/song_img/33f0fe34b6e0c8a57a9fe2c4581e2a7b.png?v=20241031113041
Perpetual,Double,24,MUUwQzRHOTQzNGJQMW41Z3c5eU11dz09,https://phoenix.piugame.com/data/song_img/aaa768a0b807b815409ed97d9efac188.png?v=20241031113041
"Phalanx ""RS2018 edit""",Double,24,bzlGNXFRL0RoSVZncmloZUtpeUNFdz09,https://phoenix.piugame.com/data/song_img/67d5f6eb534fb64e4488c0be06321192.png?v=20241031113041
PRiMA MATERiA,Double,24,K3o4SEJhYVVEMDAvMFhoOGZmelFQdz09,https://phoenix.piugame.com/data/song_img/d9ca9ba14be1f8d7bc007bfcae6f19a1.png?v=20241031113041
Pump Me Amadeus,Double,24,TG1HdmMwK0pjbVNTQmo3RldCMVMrZz09,https://phoenix.piugame.com/data/song_img/9416d4af818b73beae72ba5e73e58aa1.png?v=20241031113041
R.I.P,Double,24,eE5SVUE1Mms0amJ2UHlJemdJdllOdz09,https://phoenix.piugame.com/data/song_img/1fdba3fa2fd7fc9c3fef0593fb67897d.png?v=20241031113041
Robot battle,Double,24,SkVhZlMwM3g3aTVRZ1BoQ0pKYjFnQT09,https://phoenix.piugame.com/data/song_img/a268caa8a79c490bc1f27da6169ceaeb.png?v=20241031113041
Sarabande,Double,24,WXNVYm1yVENiSm00TlZtem80dHdtZz09,https://phoenix.piugame.com/data/song_img/ffe09fd20d848ce19952f5867e6de25e.png?v=20241031113041
Slam,Double,24,a0pIOFVhL29ZVDI2Vm41UEwwR1Frdz09,https://phoenix.piugame.com/data/song_img/6c015264351d8c74bc84257bb4bad895.png?v=20241031113041
Sorceress Elise,Double,24,NnVyVkR4Ym5LdTFBZWxla0c0dXdsdz09,https://phoenix.piugame.com/data/song_img/52ba0f8236f1cc1be8533771c479b36a.png?v=20241031113041
Broken Karma (PIU EDIT),Double,23,S0psNzkzRXBOaTBxK2dSSG1ISmtmZz09,https://phoenix.piugame.com/data/song_img/183930ddd25cd0fd1da322d1584a6291.png?v=20241031113041
BSPower Explosion,Double,23,Yk9BUEErL3dRZEZCcm5OZjRNOHRMdz09,https://phoenix.piugame.com/data/song_img/cc1bd7cd214a4171cf6fc4d8613cefff.png?v=20241031113041
Can-can ~Orpheus in The Party Mix~,Double,23,ZXdkbWFDWU9TamtjWG9ZTVJVSGQ1dz09,https://phoenix.piugame.com/data/song_img/b18d5837f6ab966de0a951e2fb018478.png?v=20241031113041
Can-can ~Orpheus in The Party Mix~ - SHORT CUT -,Double,23,dEw2YjlvZWdkOFhzWlhpTTY0aWY1UT09,https://phoenix.piugame.com/data/song_img/c664995fa9793c4b659d8f813360df72.png?v=20241031113041
Canon D,Double,23,OTM1eDc1dVdQQ2tLRVZuNlhiV3d6UT09,https://phoenix.piugame.com/data/song_img/8bc90e7b39366efebd9bc42c064c4c9b.png?v=20241031113041
Canon D - FULL SONG -,Double,23,ZWUzVUh2SlhtSWVDemZ2VGcya0sxdz09,https://phoenix.piugame.com/data/song_img/50229e66d03afb963174eb74b5c451a6.png?v=20241031113041
Chase Me,Double,23,WVpxMFdtM1Rxenp3c2IwWllmdnRkZz09,https://phoenix.piugame.com/data/song_img/cd73da06e335afc98fac9e4609eedb2c.png?v=20241031113041
Clematis Rapsodia,Double,23,ZXZjcFoyZEtzZ1hkNDduV2U3c3V1UT09,https://phoenix.piugame.com/data/song_img/bacaf08069b985635db3eebb443d133e.png?v=20241031113041
Club Night,Double,23,VGVZRHpqMkYxZUlGQVdsUk5DTStsdz09,https://phoenix.piugame.com/data/song_img/b5dfaf6a7215c1593e1f8da621d26abb.png?v=20241031113041
Cross Over feat. LyuU,Double,23,WE1qQWY5blU3eEZHYnczdHFxdHVxQT09,https://phoenix.piugame.com/data/song_img/c360feacc230eb74438d0452c13ead30.png?v=20241031113041
CROSS RAY (feat. 月下Lia),Double,23,VEx5di9uZlpCWXN0SnoremwwVVZKZz09,https://phoenix.piugame.com/data/song_img/dfba9d785e48104e3cf269d4aa594559.png?v=20241031113041
Crossing Delta,Double,23,OFhYMTB6UFRZM1FYU2Ewdk52YUI3QT09,https://phoenix.piugame.com/data/song_img/0b7657d770d540518fda905a6966e263.png?v=20241031113041
Cygnus,Double,23,NkRNK3grSGl2OFpOTVczblFNRGljUT09,https://phoenix.piugame.com/data/song_img/d3bb74a1485528e8428315183eaa1544.png?v=20241031113041
Danger & Danger,Double,23,R2Y4R0lvT2tpekY0OU5rbUdBbXVTZz09,https://phoenix.piugame.com/data/song_img/1234e492a6a6edd6278007705181d137.png?v=20241031113041
